 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
451,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
452,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
453,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
454,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
455,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
456,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
457,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
458,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
459,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
460,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
461,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
462,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
463,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
464,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
465,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
466,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
467,44,255,23.5563,0.9964,1.3291,0.7524,0.9167
468,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
469,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
470,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
471,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
472,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
473,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
474,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
475,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
476,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
477,47,255,24.7279,0.9659,1.1194,0.8933,0.9216
478,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
479,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
480,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
481,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
482,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
483,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
484,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
485,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
486,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
487,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
488,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
489,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
490,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
491,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
492,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
493,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
494,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
495,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
496,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
497,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
498,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
499,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
500,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
501,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
502,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
503,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
504,12,255,12.7279,0.9308,1.1859,0.8433,0.8000
505,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
506,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
507,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
508,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
509,10,255,14.4853,0.5989,3.0815,0.3245,0.7692
510,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
511,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
512,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
513,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
514,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
515,30,255,22.1421,0.7689,1.7626,0.5674,0.7895
516,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
517,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
518,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
519,9,255,13.3137,0.6380,1.8274,0.5472,0.7500
520,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
521,199,255,63.8406,0.6136,1.3287,0.7526,0.8690
522,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
523,28,255,20.1421,0.8673,1.2602,0.7935,0.8750
524,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
525,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
526,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
527,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
528,105,255,39.1127,0.8625,1.2203,0.8194,0.8750
529,14,255,12.4853,1.0000,1.3190,0.7582,0.9333
530,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
531,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
532,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
533,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
534,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
535,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
536,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
537,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
538,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
539,13,255,13.3137,0.9216,1.3122,0.7621,0.8125
540,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
541,174,255,69.3553,0.4546,3.0171,0.3314,0.7927
542,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
543,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
544,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
545,13,255,12.4853,1.0000,1.0928,0.9151,0.8966
546,143,255,50.6274,0.7011,2.4746,0.4041,0.8827
547,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
548,32,255,20.9706,0.9144,1.1546,0.8661,0.8312
549,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
550,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
551,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
552,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
553,138,255,44.2843,0.8843,1.6856,0.5933,0.9262
554,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
555,8,255,13.3137,0.5672,2.5555,0.3913,0.6154
556,9,255,13.3137,0.6380,2.2666,0.4412,0.6923
557,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
558,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
559,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
560,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
561,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
562,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
563,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
564,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
565,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
566,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
567,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
568,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
569,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
570,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
571,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
572,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
573,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
574,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
575,33,255,20.7279,0.9652,1.1523,0.8678,0.9041
576,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
577,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
578,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
579,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
580,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
581,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
582,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
583,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
584,10,255,10.4853,1.0000,1.3273,0.7534,0.9091
585,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
586,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
587,133,255,64.0833,0.4070,2.6855,0.3724,0.6717
588,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
589,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
590,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
591,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
592,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
593,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
594,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
595,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
596,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
597,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
598,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
599,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
600,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
601,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
602,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
603,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
604,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
605,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
606,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
607,12,255,11.8995,1.0000,1.6514,0.6055,0.8889
608,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
609,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
610,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
611,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
612,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
613,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
614,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
615,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
616,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
617,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
618,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
619,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
620,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
621,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
622,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
623,6,255,9.0711,0.9163,1.1239,0.8898,0.8000
624,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
625,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
626,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
627,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
628,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
629,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
630,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
631,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
632,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
633,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
634,24,255,18.1421,0.9163,1.3296,0.7521,0.8421
635,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
636,10,255,10.4853,1.0000,1.2356,0.8093,0.9091
637,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
638,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
639,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
640,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
641,5,255,8.4853,0.8727,1.8818,0.5314,0.7143
642,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
643,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
644,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
645,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
646,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
647,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
648,6,255,9.0711,0.9163,1.1239,0.8898,0.8000
649,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
650,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
651,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
652,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
653,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
654,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
655,16,255,14.7279,0.9269,1.2313,0.8121,0.8000
656,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
657,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
658,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
659,33,255,23.5563,0.7473,1.1413,0.8762,0.8462
660,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
661,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
662,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
663,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
664,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
665,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
666,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
667,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
668,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
669,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
670,102,255,38.0416,0.8857,1.1139,0.8977,0.8987
671,26,255,34.5269,0.2741,1.4734,0.6787,0.5714
672,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
673,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
674,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
675,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
676,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
677,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
678,10,255,11.3137,0.9817,1.0279,0.9728,0.7692
679,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
680,10,255,11.0711,1.0000,1.5594,0.6413,0.9091
681,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
682,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
683,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
684,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
685,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
686,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
687,152,255,58.8701,0.5511,3.2247,0.3101,0.8515
688,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
689,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
690,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
691,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
692,140,255,49.7990,0.7094,2.4677,0.4052,0.9091
693,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
694,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
695,16,255,14.4853,0.9582,1.5193,0.6582,0.9143
696,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
697,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
698,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
699,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
700,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
701,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
702,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
703,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
704,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
705,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
706,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
707,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
708,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
709,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
710,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
711,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
712,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
713,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
714,8,255,9.6569,1.0000,2.0000,0.5000,1.0000
715,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
716,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
717,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
718,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
719,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
720,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
721,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
722,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
723,39,255,31.2132,0.5030,2.1186,0.4720,0.7358
724,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
725,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
726,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
727,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
728,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
729,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
730,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
731,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
732,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
733,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
734,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
735,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
736,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
737,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
738,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
739,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
740,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
741,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
742,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
743,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
744,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
745,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
746,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
747,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
748,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
749,12,255,12.4853,0.9674,1.2182,0.8209,0.8889
750,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
751,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
752,4,255,8.4853,0.6981,2.6538,0.3768,0.6667
753,26,255,18.1421,0.9927,1.0513,0.9512,0.8667
754,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
755,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
756,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
757,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
758,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
759,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
760,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
761,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
762,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
763,19,255,15.3137,1.0000,1.0833,0.9231,0.8837
764,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
765,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
766,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
767,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
768,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
769,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
770,6,255,9.0711,0.9163,1.1239,0.8898,0.8000
771,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
772,8,255,11.3137,0.7854,1.4092,0.7096,0.7619
773,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
774,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
775,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
776,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
777,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
778,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
779,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
780,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
781,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
782,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
783,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
784,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
785,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
786,7,255,9.8995,0.8976,1.6678,0.5996,0.7778
787,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
788,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
789,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
790,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
791,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
792,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
793,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
794,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
795,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
796,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
797,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
798,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
799,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
800,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
801,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
802,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
803,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
804,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
805,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
806,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
807,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
808,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
809,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
810,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
811,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
812,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
813,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
814,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
815,10,255,10.4853,1.0000,1.3273,0.7534,0.9091
816,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
817,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
818,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
819,26,255,19.3137,0.8759,1.5701,0.6369,0.8667
820,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
821,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
822,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
823,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
824,136,255,72.3259,0.3267,1.8484,0.5410,0.7028
825,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
826,29,255,19.3137,0.9770,1.4316,0.6985,0.9206
827,11,255,12.4853,0.8868,1.4190,0.7047,0.9167
828,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
829,134,255,51.6985,0.6300,1.8588,0.5380,0.8246
830,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
831,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
832,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
833,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
834,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
835,14,255,16.1421,0.6752,1.2575,0.7952,0.7778
836,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
837,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
838,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
839,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
840,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
841,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
842,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
843,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
844,158,255,59.4558,0.5617,3.0001,0.3333,0.8634
845,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
846,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
847,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
848,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
849,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
850,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
851,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
852,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
853,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
854,175,255,56.6274,0.6858,2.3432,0.4268,0.9044
855,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
856,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
857,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
858,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
859,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
860,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
861,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
862,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
863,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
864,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
865,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
866,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
867,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
868,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
869,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
870,23,255,28.7279,0.3502,3.8826,0.2576,0.6479
871,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
872,5,255,9.0711,0.7636,2.1882,0.4570,0.7692
873,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
874,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
875,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
876,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
877,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
878,46,255,32.2843,0.5546,1.2257,0.8159,0.7188
879,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
880,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
881,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
882,27,255,18.1421,1.0000,1.2068,0.8286,0.8852
883,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
884,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
885,14,255,13.8995,0.9106,1.3105,0.7631,0.8485
886,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
887,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
888,27,255,18.1421,1.0000,1.0916,0.9161,0.8852
889,9,255,9.8995,1.0000,1.3403,0.7461,0.8571
890,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
891,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
892,16,255,13.6569,1.0000,1.0000,1.0000,1.0000
893,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
894,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
895,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
896,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
897,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
898,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
899,18,255,14.4853,1.0000,1.2175,0.8214,0.9474
900,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
